location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.35,1057035.457424822
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.35,1066772.975366516
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.35,1076537.0554207761
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.35,1086321.5561363115
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.35,1096120.7718407777
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.35,1105929.4096002046
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.35,1115742.5883401823
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.35,1125555.7975393697
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.35,1135364.8870383692
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.35,9419.786371073871
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.35,9495.444937586783
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.35,9560.378127920627
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.35,9616.262208575383
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.35,9664.084298842772
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.35,9704.341275737806
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.35,9737.51794169396
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.35,9764.080054260045
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.35,9776.716869130358
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.35,9782.78981497623
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.35,9783.983437629044
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.35,9770.613626042008
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.35,9745.998856109753
